Y,T,prevearn,age,married,hrwage,black,hispanic,hsorged,yrs_educ,selection
36850,1,4963,33,0,450,0,0,1,9,0
933,0,1800,40,1,375,0,0,1,12,0
0,0,2262,29,0,415,0,0,0,10,0
246,0,655,46,0,365,0,0,1,12,0
66,1,0,55,1,400,0,0,1,8,1
6305,0,5440,41,0,800,0,0,1,13,0
2658,0,5400,46,0,485,0,1,0,13,0
1362,1,2444.656006,36,0,425,1,0,0,10,0
4993,0,600,45,0,335,0,0,0,7,1
588,1,368,28,1,400,0,0,1,12,0
1928,0,2444.656006,22,0,630,0,0,1,9,0
21547,1,4440,38,0,375,1,0,0,10,0
17194,1,5000,36,0,500,1,0,1,15,0
8747,1,2444.656006,33,0,450,0,0,0,15,0
33179,0,1248,31,1,400,0,1,1,10,0
2493,0,2444.656006,27,1,4000,0,0,0,8,0
6873,1,322,25,0,400,0,0,1,12,0
39030,1,10000,26,0,415,1,0,1,13,0
3649,0,50,23,0,513,1,0,1,11,1
9435,1,0,22,0,505,1,0,1,12,0
3714,1,0,29,0,500,0,0,1,12,0
0,1,2444.656006,32,0,800,1,0,1,12,0
3162,1,0,50,1,375,0,0,0,10,0
33250,1,3600,29,0,450,0,0,0,10,1
21313,1,8000,31,0,500,0,0,1,12,0
25668,0,7200,35,0,650,0,0,1,9,0
864,1,2000,41,0,335,0,0,1,13,0
31719,1,10636,41,0,580,0,0,1,10,0
16827,0,6000,51,0,445,0,0,1,10,0
160,1,0,25,0,335,1,0,0,11,0
609,1,2444.656006,24,1,400,0,0,0,10,1
1680,0,102,24,0,400,0,0,0,10,1
20694,0,14000,40,0,910,0,0,1,12,0
0,1,0,29,0,1300,0,0,1,13,0
0,1,0,44,0,510,0,0,0,7,0
0,0,0,48,0,1212,0,0,1,17,0
20663,1,2444.656006,26,0,425,0,0,1,12,0
8418,1,2120,38,1,530,0,0,0,10,0
9198,1,600,23,0,335,0,0,0,11,1
468,1,2400,24,0,500,0,0,0,8,1
37638,1,2444.656006,41,0,525,0,0,1,14,0
0,0,0,23,0,500,0,0,0,8,0
5271,0,1280,32,0,400,1,0,0,10,1
6449,1,4200,62,0,335,0,1,1,11,0
18070,1,2444.656006,28,1,467,0,0,0,10,0
6652,0,6500,23,1,525,0,0,1,12,0
44,1,1900,39,0,500,1,0,1,11,0
5355,1,7072,26,0,425,0,0,1,12,0
26508,1,0,45,1,425,0,0,1,12,0
12114,1,6200,36,0,500,0,0,1,16,0
12728,1,0,32,0,550,0,1,0,11,0
28533,1,2444.656006,35,1,510,0,1,1,12,1
1668,1,0,27,1,350,0,0,1,9,0
39597,0,2500,22,0,475,0,0,1,13,1
0,0,2444.656006,26,1,335,1,0,1,15,0
14283,0,0,42,0,100,0,1,1,12,0
0,0,1900,30,0,425,0,0,1,8,0
0,1,0,38,0,258,1,0,0,9,0
13385,1,0,36,0,475,0,0,1,12,0
36690,1,300,25,0,335,1,0,0,8,0
387,0,300,23,0,750,0,1,0,10,0
3324,1,5330,25,0,355,1,0,0,11,0
2907,1,4500,29,0,650,1,0,0,16,0
2394,1,0,61,1,350,0,0,1,12,0
10883,1,85,29,1,425,0,1,0,12,0
18591,0,2469,22,0,335,0,1,1,13,0
0,1,0,53,0,660,0,1,0,7,0
27426,1,1140,47,0,475,0,0,1,12,0
49047,1,2444.656006,22,0,375,0,0,1,11,0
25980,0,4000,24,0,500,0,0,1,16,0
10676,1,400,41,0,400,1,0,0,10,0
37644,0,9980,31,0,600,0,0,1,16,0
34926,1,2444.656006,30,0,400,0,0,0,9,0
26565,0,2444.656006,32,0,758,0,0,0,10,1
771,0,2444.656006,33,1,450,1,0,1,12,0
11767,0,1042,30,1,355,0,0,0,9,1
15036,0,2700,25,1,200,0,0,1,12,0
174,1,300,29,0,400,1,0,1,16,0
5715,1,2444.656006,22,0,335,1,0,1,12,0
40181,1,6240,27,0,800,1,0,0,11,0
0,1,6866,23,1,371,0,0,0,10,1
30080,1,100,23,0,350,1,0,1,12,0
0,1,0,40,0,700,0,1,0,8,0
1197,1,335,34,0,335,1,0,1,12,0
13002,1,0,27,0,390,0,0,1,12,0
10513,0,8464,33,0,437,0,0,1,12,0
3276,1,0,47,0,350,0,1,1,12,0
134,1,2444.656006,26,0,335,0,0,0,10,1
27450,1,2444.656006,32,0,400,1,0,1,13,0
3732,1,0,24,0,385,1,0,1,12,0
19877,1,4600,30,0,350,0,0,1,12,0
3838,0,575,30,0,550,0,0,0,11,0
72623,1,990,34,0,450,1,0,1,9,0
21240,1,1000,29,0,425,0,0,1,10,0
26877,0,3440,57,1,500,0,0,1,12,0
5195,1,4760,29,1,425,0,1,0,9,0
16851,0,5000,40,0,350,0,1,0,8,0
17525,0,2444.656006,34,1,500,0,1,1,12,0
31230,1,6500,25,0,333,0,0,1,9,1
16324,0,0,22,1,417,0,0,0,9,1
7440,1,0,28,0,608,1,0,1,12,0
16471,1,0,47,1,261,0,0,1,12,0
359,1,2444.656006,31,0,335,1,0,1,12,0
19193,1,0,27,0,335,1,0,1,12,0
950,1,2444.656006,28,0,425,0,0,1,12,0
0,1,5770,33,1,574,0,1,1,16,0
28785,0,1300,32,0,500,0,0,1,12,0
7247,0,0,49,1,500,0,0,1,12,0
9704,1,1100,47,0,707,0,0,1,12,0
6930,1,3360,39,0,100,1,0,1,12,0
30068,0,0,26,0,633,0,1,0,13,0
2121,1,2444.656006,38,0,400,0,0,1,7,1
30386,1,2100,24,0,425,0,0,1,9,0
0,1,2444.656006,43,1,340,0,0,1,12,0
23218,1,2444.656006,36,0,3100,1,0,1,13,0
0,1,0,29,0,335,1,0,1,9,0
18305,1,4500,26,0,400,0,0,0,9,0
735,1,2444.656006,40,0,300,0,0,1,14,0
19853,1,0,28,1,365,0,0,1,14,0
19798,1,2444.656006,24,0,210,1,0,1,12,0
32463,0,0,31,0,525,0,0,1,14,0
2166,0,7600,39,0,420,0,0,1,12,0
10259,1,2444.656006,32,0,510,1,0,1,12,0
385,0,0,51,1,400,0,0,1,16,0
8019,1,2444.656006,36,0,350,0,0,0,8,1
762,1,0,23,0,385,0,1,0,10,0
3807,1,1200,24,0,450,0,0,1,12,0
5670,0,8000,24,0,804,0,0,1,11,0
6083,1,3100,28,1,400,0,0,1,12,0
2592,1,11000,33,0,619,1,0,1,12,0
16557,1,0,24,0,350,0,0,1,12,0
1047,0,2444.656006,31,0,250,0,0,1,11,0
1879,1,1500,22,1,400,0,0,1,11,0
44261,1,300,24,1,400,0,0,0,10,1
17500,1,2114,24,0,665,1,0,1,12,0
0,1,246,43,0,335,1,0,1,12,0
30696,1,0,31,0,450,1,0,1,12,0
9900,1,8317,38,0,855,0,0,1,12,0
3934,1,0,30,0,1500,0,0,1,12,0
5887,1,5900,26,0,351,0,0,0,9,0
6603,1,4800,46,0,500,0,0,1,14,0
2175,0,1398,35,0,417,0,0,1,12,1
0,0,0,39,1,500,0,1,0,8,0
336,1,900,48,0,626,1,0,0,10,0
14241,1,0,26,0,345,0,0,0,10,0
0,1,2444.656006,22,0,425,0,0,0,8,1
216,1,2520,31,0,700,1,0,1,14,0
6458,1,1422,25,0,400,0,0,1,12,0
17625,1,2444.656006,34,0,400,0,0,1,13,0
0,1,2444.656006,26,0,335,1,0,1,12,0
0,0,2444.656006,48,1,400,0,0,1,12,1
30964,1,6084,27,1,455,0,0,1,12,0
16608,1,1100,25,0,201,0,0,1,12,0
4524,1,0,41,0,340,0,0,1,14,0
24404,1,0,29,0,350,0,0,1,10,0
10190,0,7475,26,1,737,1,0,1,14,0
16887,1,10000,23,0,700,1,0,1,12,0
321,0,0,27,0,375,1,0,1,12,1
26684,1,4000,28,1,380,0,0,1,12,0
50928,1,9000,23,0,545,0,0,1,13,0
0,1,0,27,0,350,0,1,1,10,0
6965,1,680,26,0,335,0,0,1,14,1
15146,1,0,23,0,308,0,1,0,9,0
44018,1,12000,29,0,700,0,0,1,12,0
28413,1,0,24,0,42,0,1,1,9,0
0,1,4400,56,0,400,0,0,0,10,0
555,1,0,25,1,500,0,0,0,8,1
1923,1,1470,40,0,350,0,0,1,7,0
13072,0,3740,36,0,425,0,0,0,11,0
5499,1,2444.656006,39,1,441,0,0,1,12,1
3794,1,0,30,0,700,1,0,1,11,0
27931,1,0,23,1,385,0,0,0,11,0
8977,1,2200,28,0,335,0,0,1,11,0
7178,0,2444.656006,32,0,385,0,0,1,10,0
0,1,2444.656006,26,0,450,1,0,1,12,0
21954,1,5000,23,0,317,1,0,0,11,0
542,1,0,23,0,865,1,0,1,12,0
18756,1,1236,43,1,350,0,0,1,12,1
0,0,0,35,0,800,0,0,1,8,0
8526,0,3500,47,0,400,0,0,1,17,0
5966,1,5200,41,1,525,0,1,1,15,0
2876,0,7400,23,0,625,0,0,1,13,0
11433,0,4500,33,0,365,0,0,1,12,0
30101,1,0,53,1,435,0,0,1,8,0
5140,1,2840,41,0,350,0,1,1,11,0
11012,1,2000,26,0,475,1,0,1,12,0
16998,1,2444.656006,26,0,440,0,0,1,12,0
21525,1,5100,33,1,525,0,0,1,14,0
38032,1,7800,41,1,450,0,0,1,12,0
12486,0,10000,52,1,615,0,0,1,12,1
1101,0,2444.656006,27,0,450,0,0,1,12,0
9054,1,2444.656006,31,0,335,1,0,1,15,0
88,1,0,43,1,500,1,0,1,12,0
5159,1,2500,39,1,132,0,0,1,12,0
30624,1,1950,30,0,920,0,0,1,12,0
7709,1,2444.656006,27,0,410,1,0,1,13,0
33059,1,7000,53,0,520,0,0,1,16,0
39629,1,10500,44,0,725,0,0,1,9,0
28308,0,10000,50,1,540,0,0,1,13,0
7272,1,2444.656006,37,1,490,0,0,0,7,1
10432,0,0,38,0,300,1,0,1,12,0
6299,1,3000,22,0,360,1,0,1,12,0
0,1,200,26,0,500,1,0,1,12,0
2112,1,0,29,1,100,0,0,1,12,0
132,1,0,42,1,300,0,0,1,15,0
924,1,0,24,0,400,1,0,1,12,0
7396,1,0,23,0,313,1,0,0,11,0
39720,1,8400,30,0,600,0,0,1,12,1
0,0,7116,40,0,615,0,0,1,12,0
255,0,0,24,1,335,1,0,1,8,0
27408,0,1302,44,0,945,0,0,1,12,0
0,0,0,46,0,335,0,0,1,9,0
10473,0,5004,33,0,525,0,0,0,13,0
4213,0,640,55,1,335,0,1,1,11,0
0,0,0,30,0,280,0,0,0,11,0
43735,1,700,23,1,460,0,0,1,11,0
63275,1,14000,59,0,900,0,0,1,12,0
8493,0,27000,44,0,1500,1,0,1,16,0
1116,1,2444.656006,39,1,650,0,0,0,8,1
37062,1,2444.656006,26,1,335,0,0,0,11,0
18552,0,7000,39,0,475,1,0,1,12,0
13585,1,1000,36,1,400,0,0,1,9,0
267,1,0,31,0,1500,0,0,1,12,0
138,0,600,25,0,360,0,0,1,12,0
32286,0,2444.656006,39,0,400,0,1,1,12,0
0,1,7200,28,0,430,0,0,1,13,0
30515,1,4500,29,0,550,0,0,1,8,0
0,0,0,38,1,500,0,0,0,7,1
7566,1,7000,38,0,350,0,0,1,14,0
29384,1,10000,27,0,440,0,0,1,12,0
20602,1,2500,29,0,400,0,0,1,10,0
0,1,8000,24,0,450,0,1,0,8,0
16445,0,1958,56,0,550,0,0,0,11,0
381,1,0,29,0,420,1,0,1,12,0
33956,0,6000,43,0,450,0,0,1,12,0
12435,0,10379,35,1,499,0,0,1,8,0
573,0,0,38,0,680,0,0,1,12,0
3090,1,1000,39,1,335,0,0,1,15,0
11445,1,1193,37,1,545,0,0,1,12,0
17127,1,3204,38,0,609,0,1,1,14,0
87387,1,2560,33,0,400,0,0,1,12,0
5046,1,0,27,0,425,1,0,1,12,0
30875,1,0,26,0,375,1,0,1,13,0
13396,1,5000,32,0,365,0,0,1,12,0
258,0,0,23,0,1250,1,0,0,10,0
1505,1,0,63,1,475,0,0,1,12,0
1575,0,3840,37,1,400,0,1,0,8,0
894,1,0,27,0,1875,1,0,0,11,0
26128,1,2444.656006,22,0,201,0,0,1,12,0
6132,0,8000,36,0,450,0,0,1,12,0
23578,0,1700,35,0,360,0,0,1,12,0
29637,1,2444.656006,44,0,525,0,1,0,7,0
1373,0,400,30,0,500,0,0,1,12,0
11792,1,2444.656006,43,0,1296,1,0,1,12,0
89,0,1240,22,0,335,1,0,1,14,0
17052,1,4000,30,0,201,0,0,1,8,0
0,1,2444.656006,46,0,705,1,0,1,12,0
21199,1,2444.656006,31,0,335,0,0,1,12,1
35691,1,1500,22,0,430,1,0,1,12,0
183,0,0,42,0,400,0,0,0,9,0
19092,0,8000,26,0,365,0,0,0,9,0
7506,1,0,34,0,385,0,0,1,12,0
13060,0,3200,38,0,573,0,0,1,14,0
26771,0,390,22,0,205,0,0,1,12,1
9513,1,9000,24,0,600,1,0,1,12,0
27492,1,2444.656006,40,1,750,0,1,1,12,0
14435,1,3840,39,0,400,0,0,1,11,0
3729,1,1100,32,1,305,0,0,1,12,1
0,1,0,46,0,2941,1,0,0,8,0
4863,1,2444.656006,27,0,450,1,0,1,13,0
2961,0,0,27,0,588,0,0,1,10,0
21629,1,475,30,0,473,0,0,1,12,0
0,1,0,45,1,400,0,1,1,12,0
28542,1,0,22,0,400,0,0,0,8,0
10570,1,0,25,0,1000,1,0,1,14,0
189,0,0,25,0,500,0,1,0,11,0
23127,1,9000,49,1,537,1,0,1,12,0
0,1,2444.656006,36,0,345,1,0,0,10,0
1050,1,1500,24,0,450,0,0,0,9,1
0,1,11000,38,0,1201,0,0,1,13,0
16916,0,6000,30,0,512,1,0,1,12,0
36025,1,0,38,0,900,1,0,1,14,0
0,1,100,24,0,500,0,0,1,12,0
6833,1,1000,26,0,335,0,0,0,12,0
38711,1,2736,57,1,400,0,0,1,12,0
0,1,0,47,0,410,0,0,1,12,0
16092,0,2444.656006,28,0,335,0,0,1,12,0
0,1,200,24,0,500,0,0,1,12,0
34764,1,7000,27,0,350,0,0,1,12,0
34873,1,0,28,0,625,0,0,1,9,0
541,1,6000,27,0,488,0,0,1,11,0
17763,0,1302,24,0,400,0,0,1,10,0
56706,1,7800,30,0,475,0,0,1,9,0
18063,0,2444.656006,54,0,425,0,0,1,9,0
13428,1,2444.656006,44,0,625,1,0,1,9,0
1459,0,0,23,0,450,0,0,1,12,0
0,1,0,29,0,335,0,1,1,14,0
17293,0,352,31,1,880,0,0,1,12,1
20076,1,500,31,0,335,0,0,1,12,1
2472,0,114,33,0,365,1,0,0,11,1
7610,0,597,23,0,410,1,0,0,11,0
24738,0,130,27,0,350,0,0,0,10,0
2928,1,2444.656006,35,0,318,1,0,0,10,1
1809,0,2444.656006,25,0,425,0,0,0,10,0
49980,1,5000,25,0,371,0,0,1,11,1
18096,1,0,31,0,375,0,0,1,10,0
24278,1,1685,30,1,335,0,0,1,11,0
0,0,0,39,0,850,0,0,0,7,1
6354,0,2444.656006,40,1,360,0,0,0,7,1
26358,1,3000,34,0,475,0,0,1,14,0
9535,1,2444.656006,51,1,600,0,0,0,8,0
588,1,4000,39,0,201,0,0,1,12,0
3456,1,1947,54,0,400,0,0,1,14,0
27513,1,0,33,0,380,1,0,1,11,1
2756,0,0,27,0,350,0,0,1,10,0
30286,1,2444.656006,34,1,335,0,1,0,10,0
20133,1,1906,49,1,482,0,0,0,11,1
41527,1,7000,23,1,400,0,0,1,12,0
21129,1,0,46,0,633,0,0,0,8,0
10721,1,4067,28,0,335,0,0,1,12,1
29874,0,6340,36,0,300,0,0,1,12,0
11297,0,200,33,0,525,0,0,1,16,0
24012,0,9291,57,0,335,0,0,1,12,0
15342,1,400,35,0,500,1,0,1,11,0
72,0,88,47,0,400,1,0,0,8,1
4623,1,700,24,1,360,0,0,0,10,0
46761,0,6000,32,0,975,1,0,1,13,0
8917,1,1814,25,0,375,0,0,1,12,0
30380,1,310,28,0,400,1,0,1,9,0
9558,1,2400,37,0,500,0,1,1,12,0
35244,1,500,24,0,335,0,0,1,12,0
10053,1,0,23,0,463,0,0,1,12,0
34703,1,7325,25,0,575,0,1,1,13,0
1501,0,0,49,1,250,0,0,1,14,0
11323,1,0,30,0,350,1,0,1,13,0
456,0,20,55,1,601,0,0,1,12,0
13128,1,2178,26,0,380,0,0,1,11,0
27328,1,2444.656006,49,1,510,0,0,0,8,0
10676,1,2444.656006,34,0,350,1,0,1,12,0
28475,0,1591,29,0,500,0,0,1,13,0
7035,1,6000,23,0,350,1,0,1,15,0
12841,1,1500,38,0,375,0,1,1,11,0
0,1,0,54,0,201,0,0,1,12,0
34242,0,10000,31,1,690,0,0,1,12,1
15131,0,2444.656006,39,0,355,0,0,1,14,0
10875,0,0,35,0,450,0,0,1,10,0
55035,0,0,35,0,496,0,1,1,14,0
3849,1,600,35,1,350,0,0,0,11,0
12041,1,2444.656006,66,1,410,0,0,1,12,0
4357,0,0,60,0,400,0,0,1,12,0
0,1,0,30,0,735,0,0,1,12,0
3740,1,2444.656006,28,0,405,1,0,0,7,0
18366,0,0,31,0,340,1,0,1,13,0
23027,0,1356,38,0,350,0,0,1,12,0
0,1,978,30,0,435,0,0,1,12,0
54469,1,1440,39,0,500,0,0,1,12,0
28068,1,50,41,1,500,0,0,1,17,0
25564,1,0,24,0,600,0,0,0,8,0
26274,0,0,42,0,539,0,0,1,12,0
7189,0,2444.656006,32,0,245,0,0,1,12,0
22851,1,2360,28,0,525,0,0,1,12,0
1625,1,250,25,0,500,1,0,0,10,0
5848,1,0,33,0,400,0,1,1,12,0
29256,0,0,31,0,1250,0,0,0,10,0
13415,1,2444.656006,39,0,475,0,0,1,12,1
17919,1,0,24,0,345,1,0,1,11,0
6202,1,0,32,0,335,0,0,1,12,0
34726,0,2000,23,0,335,0,0,1,9,0
0,1,0,39,0,243,0,0,1,14,0
13373,0,2444.656006,31,0,500,0,0,1,12,0
4414,1,2444.656006,60,1,335,1,0,1,12,0
13091,1,1000,39,0,350,0,0,0,12,0
20400,1,3120,28,0,450,0,1,1,11,1
8893,1,0,36,0,465,0,0,1,12,0
0,0,0,26,1,335,0,0,0,8,0
1005,1,120,30,0,200,0,0,0,11,0
0,1,0,39,0,500,0,1,1,14,0
19481,1,6636,26,0,383,1,0,1,12,0
17718,1,4000,24,0,400,0,0,1,12,0
15567,1,0,42,1,335,0,1,1,12,0
1791,0,0,27,0,650,0,0,0,9,0
1007,1,0,50,0,1500,1,0,1,12,0
0,1,6700,26,0,432,0,0,1,12,0
15153,0,0,26,0,360,0,0,0,11,0
0,1,1708,54,0,225,0,1,1,10,0
21852,1,215,34,0,500,0,0,1,12,0
9660,1,0,39,0,500,0,1,1,14,0
11893,1,2444.656006,30,0,450,1,0,1,11,0
34918,1,533,42,0,400,0,0,0,9,1
10145,1,2444.656006,47,0,335,1,0,0,7,1
30,1,40,23,0,201,0,0,1,11,1
16257,0,492,43,0,335,0,0,0,10,0
41134,1,2444.656006,39,0,395,0,0,1,12,0
15115,0,4300,27,0,400,0,0,1,12,0
23895,0,4300,34,1,375,0,0,1,12,0
18834,1,13000,27,0,480,1,0,1,13,0
358,1,2800,40,0,450,0,0,1,10,0
23493,1,3600,41,0,600,0,0,1,12,0
366,0,400,30,0,813,0,0,0,11,0
0,1,2444.656006,23,0,201,1,0,0,8,0
28233,1,7500,45,0,400,0,0,1,12,0
8093,0,134,33,0,335,0,0,1,12,0
11074,0,0,32,0,425,1,0,1,11,0
15654,1,2444.656006,29,0,380,1,0,1,12,0
0,1,2444.656006,33,0,220,0,0,1,9,0
1422,1,2444.656006,23,0,185,0,0,1,12,0
0,1,0,35,0,420,1,0,0,9,0
18918,1,2000,24,0,421,0,0,1,9,0
18700,1,12000,67,0,600,0,0,1,12,0
259,1,4120,46,0,460,0,0,1,13,0
4461,1,1500,28,0,335,0,0,1,12,0
1062,1,450,35,1,335,0,0,1,10,0
34272,1,4000,27,0,745,1,0,1,12,0
463,1,8000,25,0,425,1,0,1,12,0
14707,0,2444.656006,31,0,500,1,0,0,9,0
0,0,2444.656006,41,0,335,1,0,0,9,0
1411,1,2444.656006,33,1,400,0,0,1,12,1
2916,1,9000,43,0,670,0,0,1,12,0
11382,0,821,33,1,300,0,0,1,12,1
5675,0,2444.656006,24,0,450,1,0,1,11,0
28623,1,2444.656006,36,1,600,0,0,1,14,0
0,1,7600,28,0,335,1,0,0,11,0
55499,1,0,27,0,350,0,0,1,9,0
42633,0,98,38,0,630,0,0,1,12,1
13398,1,3600,28,0,340,1,0,1,12,0
9177,0,0,39,0,550,0,0,1,14,0
1234,0,960,29,0,400,0,0,1,12,0
177,1,1400,38,0,350,0,0,1,7,1
11743,0,0,74,0,464,0,0,1,12,0
77,1,0,22,0,385,0,1,1,8,0
14617,1,2400,36,0,335,0,0,1,14,0
20485,1,2444.656006,22,0,360,0,0,1,12,1
41307,1,2615,29,0,400,1,0,1,14,0
33078,1,2400,24,0,900,0,0,1,10,0
720,1,162,26,0,500,0,0,0,10,1
11008,1,0,64,0,1731,1,0,0,7,0
0,1,3640,62,0,175,0,0,1,14,0
5406,0,6000,39,1,380,0,1,1,12,0
2349,0,2444.656006,27,0,865,1,0,0,13,1
465,0,0,35,0,500,0,1,0,9,0
1548,0,0,24,0,583,0,1,0,7,0
22552,1,4730,24,0,350,0,0,1,12,0
0,1,100,29,0,58,0,0,1,13,0
20553,1,450,28,0,400,1,0,1,12,0
11367,0,4685,36,0,455,0,0,1,12,0
16059,1,2444.656006,26,1,475,0,0,0,8,1
10350,1,2444.656006,23,1,395,0,0,0,11,1
27519,1,0,28,1,250,0,1,1,11,0
15526,1,15000,33,1,861,0,0,1,12,0
2451,0,400,28,0,400,0,0,1,12,0
22654,0,1200,22,1,400,0,1,1,13,0
25751,1,2444.656006,41,1,385,0,0,1,8,0
927,1,410,34,0,350,0,0,0,7,0
2379,1,800,30,0,632,0,0,1,15,0
13796,1,2444.656006,28,0,600,1,0,1,13,0
16062,1,7560,29,0,600,0,0,0,10,0
18234,1,0,28,0,335,1,0,1,14,0
8764,1,3004,35,0,335,0,1,1,8,0
0,1,0,42,0,410,0,0,1,11,0
23272,1,0,42,0,310,0,1,1,12,0
1380,1,0,25,0,750,0,1,0,12,0
870,0,2444.656006,27,1,335,1,0,1,12,0
49,0,10400,35,0,525,1,0,1,9,0
3432,0,1000,35,0,350,1,0,1,12,0
65134,0,13696,23,1,586,1,0,1,14,0
7176,1,952,26,0,350,1,0,0,10,0
1659,1,400,29,0,335,0,0,1,10,1
16002,0,0,31,0,400,1,0,0,7,0
24895,1,873,25,1,400,0,1,1,13,0
33747,1,6466,35,0,350,0,0,1,12,0
0,0,0,32,0,335,0,0,0,10,0
0,1,6500,26,0,525,0,0,0,10,0
0,0,0,25,0,475,0,0,1,12,0
17409,1,999,24,0,350,1,0,1,12,0
7384,1,2444.656006,41,0,375,0,0,1,12,1
15181,1,500,23,1,350,0,0,1,12,0
1080,0,0,33,0,365,1,0,1,10,0
6612,1,2444.656006,26,0,405,1,0,0,10,0
7422,1,200,35,1,475,0,0,1,12,0
11528,1,4000,31,1,200,0,0,0,9,1
469,0,200,33,0,335,0,0,0,10,0
22489,1,0,32,0,425,0,0,1,12,0
164,1,2444.656006,30,0,657,1,0,0,9,0
12506,1,1318,47,1,425,0,0,0,9,0
16318,1,6456,35,0,410,0,0,1,10,0
9797,0,3442,27,1,335,0,0,0,9,0
1879,1,2444.656006,26,0,470,1,0,0,10,0
17559,1,2836,38,0,350,0,0,1,12,0
970,1,200,32,0,365,1,0,1,9,0
1921,1,1500,29,0,400,1,0,1,11,0
0,0,308,34,0,100,0,0,1,16,0
0,1,1500,37,0,375,1,0,0,9,0
2760,1,4000,23,0,425,0,0,1,12,0
243,0,2445,33,1,1000,0,0,1,12,0
22243,1,0,30,0,525,0,0,1,12,0
11009,0,240,22,0,345,0,1,1,12,0
50835,1,3000,25,0,475,0,1,1,13,0
560,1,994,35,0,350,1,0,1,10,1
37590,1,6000,26,1,433,0,0,1,12,0
24544,0,0,39,1,1042,0,0,1,13,0
40,1,0,22,0,410,0,0,0,9,0
20232,0,2444.656006,48,0,475,0,0,1,10,0
2865,0,800,53,0,400,0,0,1,12,0
0,1,0,29,0,1250,0,0,1,9,0
62424,1,2500,32,0,415,0,0,1,11,0
44070,1,896,49,0,350,1,0,0,11,0
1026,1,0,24,0,333,1,0,1,11,0
31336,0,0,38,0,188,0,0,1,12,0
13099,1,5000,22,0,520,0,0,1,13,0
5267,1,3300,28,0,375,0,0,1,12,0
26446,0,2444.656006,31,1,375,0,0,1,12,0
27480,1,7000,31,0,416,1,0,1,12,0
15033,1,2444.656006,37,0,400,0,0,1,12,0
3423,1,2444.656006,24,0,375,0,1,1,11,0
0,1,0,24,0,525,1,0,0,10,0
32119,1,1000,27,0,600,0,0,1,14,0
34102,1,0,42,1,692,0,0,1,12,1
13349,0,2444.656006,27,0,450,0,0,0,12,0
10020,1,7000,30,1,535,1,0,1,12,0
14658,1,3300,36,0,335,0,1,0,9,0
20383,1,40,41,0,92,0,0,1,12,0
1440,1,3000,33,0,350,1,0,1,12,0
1029,1,2444.656006,23,0,450,1,0,0,10,1
28254,0,2000,31,0,425,0,0,1,12,0
0,1,0,32,0,600,0,0,0,10,0
40425,1,1500,24,0,345,0,0,1,16,0
5878,1,5400,22,1,375,0,0,1,12,0
0,0,2444.656006,42,0,350,1,0,1,14,0
19682,1,0,46,0,400,1,0,1,12,1
18567,0,3921,29,0,545,0,0,1,8,0
22927,0,706,30,0,335,1,0,1,12,0
34293,1,0,23,0,575,0,1,0,9,0
28443,0,5412,53,0,400,0,0,1,8,0
41834,0,8000,41,0,600,1,0,1,14,0
1987,0,0,35,0,400,1,0,1,12,0
0,1,2444.656006,25,0,1040,1,0,1,11,0
4023,1,2444.656006,24,0,333,0,0,1,9,0
13217,0,0,29,0,201,1,0,1,12,0
34749,1,2444.656006,29,0,550,1,0,1,12,0
395,0,2490,24,0,333,0,0,0,11,0
1707,1,700,28,0,204,0,0,1,12,0
0,1,0,30,0,375,0,1,1,12,0
35530,1,5000,40,0,325,1,0,1,12,1
12021,0,0,65,1,400,0,0,0,10,0
13280,0,3500,23,0,250,0,0,0,8,0
25821,1,2444.656006,32,0,800,1,0,1,12,1
9981,0,0,39,0,650,0,0,1,14,0
0,1,2000,27,0,698,1,0,1,12,0
2106,1,4444,28,0,400,0,0,1,9,0
26535,1,2344,24,0,335,0,1,1,10,0
4407,0,2444.656006,36,0,520,1,0,1,13,0
0,1,0,26,0,335,0,1,0,10,0
0,1,0,24,0,500,1,0,1,12,0
0,1,0,25,0,335,0,1,0,8,0
34171,1,2444.656006,39,0,324,1,0,0,13,0
11228,0,200,27,0,500,1,0,1,12,0
6047,1,2444.656006,25,0,350,0,0,1,12,0
9206,0,3438,33,0,350,0,0,1,11,0
458,1,2223,34,0,400,0,0,1,12,0
37646,0,460,53,0,500,1,0,0,10,0
297,0,0,32,0,335,1,0,1,14,0
10649,1,1800,24,0,335,0,0,1,10,0
458,1,2500,28,0,500,0,0,1,12,0
16130,1,5500,30,0,550,0,0,1,12,0
11146,1,2000,25,0,335,0,0,0,11,1
16107,1,5200,41,0,202,0,0,1,14,0
26510,1,1350,30,0,350,1,0,0,12,0
6760,1,2500,25,0,360,0,1,1,12,0
17150,1,2444.656006,43,0,450,0,0,1,12,0
31521,1,900,47,1,450,0,0,1,10,0
16878,1,1800,31,1,201,0,0,1,11,0
29710,1,0,27,0,500,1,0,1,12,0
22842,0,2444.656006,27,0,365,0,0,1,12,1
340,0,12800,26,0,831,0,0,1,13,0
12568,1,1800,38,0,400,0,0,1,12,0
0,1,2444.656006,34,0,335,1,0,0,13,0
0,1,0,63,0,1250,0,0,0,9,0
41781,1,4060,31,0,489,0,0,0,9,0
8355,1,2444.656006,26,0,400,0,0,1,12,0
12954,0,0,22,0,588,0,0,0,10,0
9269,1,2250,23,0,150,0,0,1,10,0
19263,1,3500,31,0,400,0,0,1,12,0
